player_link,player_url,URL,Link,name,team,Image,draft_year,pick_number,Date of Birth,Height,Weight,CTRCT,Cap Hit
https://www.eliteprospects.com/player/559522/david-ji%C5%99i%C4%8Dek,https://www.eliteprospects.com/player/559522/david-ji%C5%99i%C4%8Dek,https://www.eliteprospects.com/player/559522/david-ji%C5%99i%C4%8Dek,https://www.eliteprospects.com/player/559522/david-ji%C5%99i%C4%8Dek,David Jiricek,Columbus Blue Jackets,columbus_blue_jackets.png,2022.0,6.0,2003-11-28,191.0,209.0,25/26,"$918,333"
https://www.eliteprospects.com/player/9205/jack-johnson,https://www.eliteprospects.com/player/9205/jack-johnson,https://www.eliteprospects.com/player/9205/jack-johnson,https://www.eliteprospects.com/player/9205/jack-johnson,Jack Johnson,Columbus Blue Jackets,columbus_blue_jackets.png,2005.0,3.0,1987-01-13,185.0,227.0,24/25,"$775,000"
https://www.eliteprospects.com/player/242584/ivan-provorov,https://www.eliteprospects.com/player/242584/ivan-provorov,https://www.eliteprospects.com/player/242584/ivan-provorov,https://www.eliteprospects.com/player/242584/ivan-provorov,Ivan Provorov,Columbus Blue Jackets,columbus_blue_jackets.png,2015.0,7.0,1997-01-13,185.0,201.0,24/25,"$6,750,000"
https://www.eliteprospects.com/player/55867/damon-severson,https://www.eliteprospects.com/player/55867/damon-severson,https://www.eliteprospects.com/player/55867/damon-severson,https://www.eliteprospects.com/player/55867/damon-severson,Damon Severson,Columbus Blue Jackets,columbus_blue_jackets.png,2012.0,60.0,1994-08-07,188.0,205.0,30/31,"$6,250,000"
https://www.eliteprospects.com/player/186311/zach-werenski,https://www.eliteprospects.com/player/186311/zach-werenski,https://www.eliteprospects.com/player/186311/zach-werenski,https://www.eliteprospects.com/player/186311/zach-werenski,Zach Werenski,Columbus Blue Jackets,columbus_blue_jackets.png,2015.0,8.0,1997-07-19,188.0,214.0,27/28,"$9,583,333"
https://www.eliteprospects.com/player/538006/gavin-brindley,https://www.eliteprospects.com/player/538006/gavin-brindley,https://www.eliteprospects.com/player/538006/gavin-brindley,https://www.eliteprospects.com/player/538006/gavin-brindley,Gavin Brindley,Columbus Blue Jackets,columbus_blue_jackets.png,2023.0,34.0,2004-10-05,175.0,168.0,25/26,"$950,000"
https://www.eliteprospects.com/player/519779/yegor-chinakhov,https://www.eliteprospects.com/player/519779/yegor-chinakhov,https://www.eliteprospects.com/player/519779/yegor-chinakhov,https://www.eliteprospects.com/player/519779/yegor-chinakhov,Yegor Chinakhov,Columbus Blue Jackets,columbus_blue_jackets.png,2020.0,21.0,2001-02-01,185.0,190.0,25/26,"$2,100,000"
https://www.eliteprospects.com/player/76146/justin-danforth,https://www.eliteprospects.com/player/76146/justin-danforth,https://www.eliteprospects.com/player/76146/justin-danforth,https://www.eliteprospects.com/player/76146/justin-danforth,Justin Danforth,Columbus Blue Jackets,columbus_blue_jackets.png,0.0,250.0,1993-03-15,174.0,181.0,24/25,"$1,100,000"
https://www.eliteprospects.com/player/603785/adam-fantilli,https://www.eliteprospects.com/player/603785/adam-fantilli,https://www.eliteprospects.com/player/603785/adam-fantilli,https://www.eliteprospects.com/player/603785/adam-fantilli,Adam Fantilli,Columbus Blue Jackets,columbus_blue_jackets.png,2023.0,3.0,2004-10-12,188.0,194.0,25/26,"$950,000"
https://www.eliteprospects.com/player/45587/boone-jenner,https://www.eliteprospects.com/player/45587/boone-jenner,https://www.eliteprospects.com/player/45587/boone-jenner,https://www.eliteprospects.com/player/45587/boone-jenner,Boone Jenner,Columbus Blue Jackets,columbus_blue_jackets.png,2011.0,37.0,1993-06-15,188.0,205.0,25/26,"$3,750,000"
https://www.eliteprospects.com/player/521697/kent-johnson,https://www.eliteprospects.com/player/521697/kent-johnson,https://www.eliteprospects.com/player/521697/kent-johnson,https://www.eliteprospects.com/player/521697/kent-johnson,Kent Johnson,Columbus Blue Jackets,columbus_blue_jackets.png,2021.0,5.0,2002-10-18,185.0,168.0,26/27,"$1,800,000"
https://www.eliteprospects.com/player/49938/sean-kuraly,https://www.eliteprospects.com/player/49938/sean-kuraly,https://www.eliteprospects.com/player/49938/sean-kuraly,https://www.eliteprospects.com/player/49938/sean-kuraly,Sean Kuraly,Columbus Blue Jackets,columbus_blue_jackets.png,2011.0,133.0,1993-01-20,188.0,205.0,24/25,"$2,500,000"
https://www.eliteprospects.com/player/392162/kirill-marchenko,https://www.eliteprospects.com/player/392162/kirill-marchenko,https://www.eliteprospects.com/player/392162/kirill-marchenko,https://www.eliteprospects.com/player/392162/kirill-marchenko,Kirill Marchenko,Columbus Blue Jackets,columbus_blue_jackets.png,2018.0,49.0,2000-07-21,191.0,187.0,26/27,"$3,850,000"
https://www.eliteprospects.com/player/85013/sean-monahan,https://www.eliteprospects.com/player/85013/sean-monahan,https://www.eliteprospects.com/player/85013/sean-monahan,https://www.eliteprospects.com/player/85013/sean-monahan,Sean Monahan,Columbus Blue Jackets,columbus_blue_jackets.png,2013.0,6.0,1994-10-12,185.0,201.0,28/29,"$5,500,000"
https://www.eliteprospects.com/player/213604/mathieu-olivier,https://www.eliteprospects.com/player/213604/mathieu-olivier,https://www.eliteprospects.com/player/213604/mathieu-olivier,https://www.eliteprospects.com/player/213604/mathieu-olivier,Mathieu Olivier,Columbus Blue Jackets,columbus_blue_jackets.png,0.0,250.0,1997-02-11,188.0,209.0,24/25,"$1,100,000"
https://www.eliteprospects.com/player/201844/cole-sillinger,https://www.eliteprospects.com/player/201844/cole-sillinger,https://www.eliteprospects.com/player/201844/cole-sillinger,https://www.eliteprospects.com/player/201844/cole-sillinger,Cole Sillinger,Columbus Blue Jackets,columbus_blue_jackets.png,2021.0,12.0,2003-05-16,188.0,203.0,25/26,"$2,250,000"
https://www.eliteprospects.com/player/450012/dmitri-voronkov,https://www.eliteprospects.com/player/450012/dmitri-voronkov,https://www.eliteprospects.com/player/450012/dmitri-voronkov,https://www.eliteprospects.com/player/450012/dmitri-voronkov,Dmitri Voronkov,Columbus Blue Jackets,columbus_blue_jackets.png,2019.0,114.0,2000-09-10,195.0,240.0,24/25,"$925,000"
https://www.eliteprospects.com/player/45724/casey-desmith,https://www.eliteprospects.com/player/45724/casey-desmith,https://www.eliteprospects.com/player/45724/casey-desmith,,Casey desmith,Dallas Stars,,0.0,250.0,1991-08-13,183.0,181.0,,
https://www.eliteprospects.com/player/247982/jake-oettinger,https://www.eliteprospects.com/player/247982/jake-oettinger,https://www.eliteprospects.com/player/247982/jake-oettinger,,Jake oettinger,Dallas Stars,,0.0,250.0,1998-12-18,195.0,220.0,,
https://www.eliteprospects.com/player/53542/matt-dumba,https://www.eliteprospects.com/player/53542/matt-dumba,https://www.eliteprospects.com/player/53542/matt-dumba,https://www.eliteprospects.com/player/53542/matt-dumba,Matt Dumba,Dallas Stars,dallas_stars.png,2012.0,7.0,1994-07-25,183.0,181.0,25/26,"$3,750,000"
https://www.eliteprospects.com/player/250075/miro-heiskanen,https://www.eliteprospects.com/player/250075/miro-heiskanen,https://www.eliteprospects.com/player/250075/miro-heiskanen,https://www.eliteprospects.com/player/250075/miro-heiskanen,Miro Heiskanen,Dallas Stars,dallas_stars.png,2017.0,3.0,1999-07-18,185.0,194.0,28/29,"$8,450,000"
https://www.eliteprospects.com/player/50019/esa-lindell,https://www.eliteprospects.com/player/50019/esa-lindell,https://www.eliteprospects.com/player/50019/esa-lindell,https://www.eliteprospects.com/player/50019/esa-lindell,Esa Lindell,Dallas Stars,dallas_stars.png,2012.0,74.0,1994-05-23,191.0,220.0,24/25,"$5,800,000"
https://www.eliteprospects.com/player/384079/nils-lundkvist,https://www.eliteprospects.com/player/384079/nils-lundkvist,https://www.eliteprospects.com/player/384079/nils-lundkvist,https://www.eliteprospects.com/player/384079/nils-lundkvist,Nils Lundkvist,Dallas Stars,dallas_stars.png,2018.0,28.0,2000-07-27,179.0,190.0,24/25,"$1,250,000"
https://www.eliteprospects.com/player/123109/ilya-lyubushkin,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,Ilya Lyubushkin,Dallas Stars,dallas_stars.png,0.0,250.0,1994-04-06,187.0,201.0,26/27,"$3,250,000"
https://www.eliteprospects.com/player/12506/brendan-smith,https://www.eliteprospects.com/player/12506/brendan-smith,https://www.eliteprospects.com/player/12506/brendan-smith,https://www.eliteprospects.com/player/12506/brendan-smith,Brendan Smith,Dallas Stars,dallas_stars.png,2007.0,27.0,1989-02-08,188.0,201.0,24/25,"$1,000,000"
https://www.eliteprospects.com/player/15399/jamie-benn,https://www.eliteprospects.com/player/15399/jamie-benn,https://www.eliteprospects.com/player/15399/jamie-benn,https://www.eliteprospects.com/player/15399/jamie-benn,Jamie Benn,Dallas Stars,dallas_stars.png,2007.0,129.0,1989-07-18,188.0,209.0,24/25,"$9,500,000"
https://www.eliteprospects.com/player/128394/colin-blackwell,https://www.eliteprospects.com/player/128394/colin-blackwell,https://www.eliteprospects.com/player/128394/colin-blackwell,https://www.eliteprospects.com/player/128394/colin-blackwell,Colin Blackwell,Dallas Stars,dallas_stars.png,2011.0,194.0,1993-03-28,175.0,190.0,24/25,"$775,000"
https://www.eliteprospects.com/player/272376/matej-blumel,https://www.eliteprospects.com/player/272376/matej-blumel,https://www.eliteprospects.com/player/272376/matej-blumel,https://www.eliteprospects.com/player/272376/matej-blumel,Matej Blumel,Dallas Stars,dallas_stars.png,2019.0,100.0,2000-05-31,183.0,198.0,24/25,"$775,000"
https://www.eliteprospects.com/player/295299/mavrik-bourque,https://www.eliteprospects.com/player/295299/mavrik-bourque,https://www.eliteprospects.com/player/295299/mavrik-bourque,https://www.eliteprospects.com/player/295299/mavrik-bourque,Mavrik Bourque,Dallas Stars,dallas_stars.png,2020.0,30.0,2002-01-08,178.0,185.0,24/25,"$894,167"
https://www.eliteprospects.com/player/11859/yevgeni-dadonov,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,Yevgeni Dadonov,Dallas Stars,dallas_stars.png,2007.0,71.0,1989-03-12,180.0,185.0,24/25,"$2,250,000"
https://www.eliteprospects.com/player/12571/matt-duchene,https://www.eliteprospects.com/player/12571/matt-duchene,https://www.eliteprospects.com/player/12571/matt-duchene,https://www.eliteprospects.com/player/12571/matt-duchene,Matt Duchene,Dallas Stars,dallas_stars.png,2009.0,3.0,1991-01-16,180.0,194.0,24/25,"$3,000,000"
https://www.eliteprospects.com/player/92117/roope-hintz,https://www.eliteprospects.com/player/92117/roope-hintz,https://www.eliteprospects.com/player/92117/roope-hintz,https://www.eliteprospects.com/player/92117/roope-hintz,Roope Hintz,Dallas Stars,dallas_stars.png,2015.0,49.0,1996-11-17,191.0,216.0,30/31,"$8,450,000"
https://www.eliteprospects.com/player/201871/wyatt-johnston,https://www.eliteprospects.com/player/201871/wyatt-johnston,https://www.eliteprospects.com/player/201871/wyatt-johnston,https://www.eliteprospects.com/player/201871/wyatt-johnston,Wyatt Johnston,Dallas Stars,dallas_stars.png,2021.0,23.0,2003-05-14,185.0,185.0,24/25,"$894,167"
https://www.eliteprospects.com/player/208693/mason-marchment,https://www.eliteprospects.com/player/208693/mason-marchment,https://www.eliteprospects.com/player/208693/mason-marchment,https://www.eliteprospects.com/player/208693/mason-marchment,Mason Marchment,Dallas Stars,dallas_stars.png,0.0,250.0,1995-06-18,193.0,209.0,25/26,"$4,500,000"
https://www.eliteprospects.com/player/201455/jason-robertson,https://www.eliteprospects.com/player/201455/jason-robertson,https://www.eliteprospects.com/player/201455/jason-robertson,https://www.eliteprospects.com/player/201455/jason-robertson,Jason Robertson,Dallas Stars,dallas_stars.png,2017.0,39.0,1999-07-22,191.0,201.0,25/26,"$7,750,000"
https://www.eliteprospects.com/player/23807/tyler-seguin,https://www.eliteprospects.com/player/23807/tyler-seguin,https://www.eliteprospects.com/player/23807/tyler-seguin,https://www.eliteprospects.com/player/23807/tyler-seguin,Tyler Seguin,Dallas Stars,dallas_stars.png,2010.0,2.0,1992-01-31,185.0,205.0,26/27,"$9,850,000"
https://www.eliteprospects.com/player/556512/logan-stankoven,https://www.eliteprospects.com/player/556512/logan-stankoven,https://www.eliteprospects.com/player/556512/logan-stankoven,https://www.eliteprospects.com/player/556512/logan-stankoven,Logan Stankoven,Dallas Stars,dallas_stars.png,2021.0,47.0,2003-02-26,173.0,170.0,25/26,"$814,167"
https://www.eliteprospects.com/player/154496/sam-steel,https://www.eliteprospects.com/player/154496/sam-steel,https://www.eliteprospects.com/player/154496/sam-steel,https://www.eliteprospects.com/player/154496/sam-steel,Sam Steel,Dallas Stars,dallas_stars.png,2016.0,30.0,1998-02-03,180.0,183.0,24/25,"$1,200,000"
https://www.eliteprospects.com/player/50661/ville-husso,https://www.eliteprospects.com/player/50661/ville-husso,https://www.eliteprospects.com/player/50661/ville-husso,,Ville husso,Detroit Red Wings,,0.0,250.0,1995-02-06,191.0,209.0,,
https://www.eliteprospects.com/player/114768/alex-lyon,https://www.eliteprospects.com/player/114768/alex-lyon,https://www.eliteprospects.com/player/114768/alex-lyon,,Alex lyon,Detroit Red Wings,,0.0,250.0,1992-12-09,185.0,201.0,,
https://www.eliteprospects.com/player/33246/cam-talbot,https://www.eliteprospects.com/player/33246/cam-talbot,https://www.eliteprospects.com/player/33246/cam-talbot,,Cam talbot,Detroit Red Wings,,0.0,250.0,1987-07-05,193.0,196.0,,
https://www.eliteprospects.com/player/33875/ben-chiarot,https://www.eliteprospects.com/player/33875/ben-chiarot,https://www.eliteprospects.com/player/33875/ben-chiarot,https://www.eliteprospects.com/player/33875/ben-chiarot,Ben Chiarot,Detroit Red Wings,detroit_red_wings.png,2009.0,120.0,1991-05-09,191.0,234.0,25/26,"$4,750,000"
https://www.eliteprospects.com/player/394730/simon-edvinsson,https://www.eliteprospects.com/player/394730/simon-edvinsson,https://www.eliteprospects.com/player/394730/simon-edvinsson,https://www.eliteprospects.com/player/394730/simon-edvinsson,Simon Edvinsson,Detroit Red Wings,detroit_red_wings.png,2021.0,6.0,2003-02-05,199.0,216.0,25/26,"$894,167"
https://www.eliteprospects.com/player/15372/erik-gustafsson,https://www.eliteprospects.com/player/15372/erik-gustafsson,https://www.eliteprospects.com/player/15372/erik-gustafsson,https://www.eliteprospects.com/player/15372/erik-gustafsson,Erik Gustafsson,Detroit Red Wings,detroit_red_wings.png,2012.0,93.0,1992-03-14,184.0,196.0,25/26,"$2,000,000"
https://www.eliteprospects.com/player/46905/justin-holl,https://www.eliteprospects.com/player/46905/justin-holl,https://www.eliteprospects.com/player/46905/justin-holl,https://www.eliteprospects.com/player/46905/justin-holl,Justin Holl,Detroit Red Wings,detroit_red_wings.png,2010.0,54.0,1992-01-30,193.0,194.0,25/26,"$3,400,000"
https://www.eliteprospects.com/player/86158/william-lagesson,https://www.eliteprospects.com/player/86158/william-lagesson,https://www.eliteprospects.com/player/86158/william-lagesson,https://www.eliteprospects.com/player/86158/william-lagesson,William Lagesson,Detroit Red Wings,detroit_red_wings.png,2014.0,91.0,1996-02-22,189.0,207.0,24/25,"$775,000"
https://www.eliteprospects.com/player/43543/olli-maatta,https://www.eliteprospects.com/player/43543/olli-maatta,https://www.eliteprospects.com/player/43543/olli-maatta,https://www.eliteprospects.com/player/43543/olli-maatta,Olli Maatta,Detroit Red Wings,detroit_red_wings.png,2012.0,22.0,1994-08-22,188.0,209.0,24/25,"$3,000,000"
https://www.eliteprospects.com/player/12265/jeff-petry,https://www.eliteprospects.com/player/12265/jeff-petry,https://www.eliteprospects.com/player/12265/jeff-petry,https://www.eliteprospects.com/player/12265/jeff-petry,Jeff Petry,Detroit Red Wings,detroit_red_wings.png,2006.0,45.0,1987-12-09,191.0,207.0,24/25,"$6,250,000"
https://www.eliteprospects.com/player/114800/j.t.-compher,https://www.eliteprospects.com/player/114800/j.t.-compher,https://www.eliteprospects.com/player/114800/j.t.-compher,https://www.eliteprospects.com/player/114800/j.t.-compher,J.T. Compher,Detroit Red Wings,detroit_red_wings.png,2013.0,35.0,1995-04-08,183.0,190.0,27/28,"$5,100,000"
https://www.eliteprospects.com/player/101962/andrew-copp,https://www.eliteprospects.com/player/101962/andrew-copp,https://www.eliteprospects.com/player/101962/andrew-copp,https://www.eliteprospects.com/player/101962/andrew-copp,Andrew Copp,Detroit Red Wings,detroit_red_wings.png,2013.0,104.0,1994-07-08,185.0,205.0,26/27,"$5,625,000"
https://www.eliteprospects.com/player/231275/alex-debrincat,https://www.eliteprospects.com/player/231275/alex-debrincat,https://www.eliteprospects.com/player/231275/alex-debrincat,https://www.eliteprospects.com/player/231275/alex-debrincat,Alex DeBrincat,Detroit Red Wings,detroit_red_wings.png,2016.0,39.0,1997-12-18,171.0,165.0,26/27,"$7,875,000"
https://www.eliteprospects.com/player/226901/christian-fischer,https://www.eliteprospects.com/player/226901/christian-fischer,https://www.eliteprospects.com/player/226901/christian-fischer,https://www.eliteprospects.com/player/226901/christian-fischer,Christian Fischer,Detroit Red Wings,detroit_red_wings.png,2015.0,32.0,1997-04-15,188.0,214.0,24/25,"$1,125,000"
https://www.eliteprospects.com/player/9326/patrick-kane,https://www.eliteprospects.com/player/9326/patrick-kane,https://www.eliteprospects.com/player/9326/patrick-kane,https://www.eliteprospects.com/player/9326/patrick-kane,Patrick Kane,Detroit Red Wings,detroit_red_wings.png,2007.0,1.0,1988-11-19,178.0,176.0,24/25,"$4,000,000"
https://www.eliteprospects.com/player/560848/marco-kasper,https://www.eliteprospects.com/player/560848/marco-kasper,https://www.eliteprospects.com/player/560848/marco-kasper,https://www.eliteprospects.com/player/560848/marco-kasper,Marco Kasper,Detroit Red Wings,detroit_red_wings.png,2022.0,8.0,2004-04-08,186.0,192.0,26/27,"$886,666"
https://www.eliteprospects.com/player/177693/dylan-larkin,https://www.eliteprospects.com/player/177693/dylan-larkin,https://www.eliteprospects.com/player/177693/dylan-larkin,https://www.eliteprospects.com/player/177693/dylan-larkin,Dylan Larkin,Detroit Red Wings,detroit_red_wings.png,2014.0,15.0,1996-07-30,185.0,198.0,29/30,"$8,700,000"
https://www.eliteprospects.com/player/151824/tyler-motte,https://www.eliteprospects.com/player/151824/tyler-motte,https://www.eliteprospects.com/player/151824/tyler-motte,https://www.eliteprospects.com/player/151824/tyler-motte,Tyler Motte,Detroit Red Wings,detroit_red_wings.png,2013.0,121.0,1995-03-10,178.0,192.0,24/25,"$800,000"
https://www.eliteprospects.com/player/286738/michael-rasmussen,https://www.eliteprospects.com/player/286738/michael-rasmussen,https://www.eliteprospects.com/player/286738/michael-rasmussen,https://www.eliteprospects.com/player/286738/michael-rasmussen,Michael Rasmussen,Detroit Red Wings,detroit_red_wings.png,2017.0,9.0,1999-04-17,197.0,212.0,27/28,"$3,200,000"
https://www.eliteprospects.com/player/24787/vladimir-tarasenko,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,Vladimir Tarasenko,Detroit Red Wings,detroit_red_wings.png,2010.0,16.0,1991-12-13,184.0,225.0,25/26,"$4,750,000"
https://www.eliteprospects.com/player/271713/joe-veleno,https://www.eliteprospects.com/player/271713/joe-veleno,https://www.eliteprospects.com/player/271713/joe-veleno,https://www.eliteprospects.com/player/271713/joe-veleno,Joe Veleno,Detroit Red Wings,detroit_red_wings.png,2018.0,30.0,2000-01-13,186.0,205.0,25/26,"$2,275,000"
https://www.eliteprospects.com/player/33753/austin-watson,https://www.eliteprospects.com/player/33753/austin-watson,https://www.eliteprospects.com/player/33753/austin-watson,,Austin Watson,Detroit Red Wings,,2010.0,18.0,1992-01-13,193.0,205.0,,
https://www.eliteprospects.com/player/23165/calvin-pickard,https://www.eliteprospects.com/player/23165/calvin-pickard,https://www.eliteprospects.com/player/23165/calvin-pickard,,Calvin pickard,Edmonton Oilers,,0.0,250.0,1992-04-15,185.0,205.0,,
https://www.eliteprospects.com/player/166664/stuart-skinner,https://www.eliteprospects.com/player/166664/stuart-skinner,https://www.eliteprospects.com/player/166664/stuart-skinner,,Stuart skinner,Edmonton Oilers,,0.0,250.0,1998-11-01,193.0,205.0,,
https://www.eliteprospects.com/player/300591/evan-bouchard,https://www.eliteprospects.com/player/300591/evan-bouchard,https://www.eliteprospects.com/player/300591/evan-bouchard,https://www.eliteprospects.com/player/300591/evan-bouchard,Evan Bouchard,Edmonton Oilers,edmonton_oilers.png,2018.0,10.0,1999-10-20,191.0,194.0,24/25,"$3,900,000"
https://www.eliteprospects.com/player/82512/josh-brown,https://www.eliteprospects.com/player/82512/josh-brown,https://www.eliteprospects.com/player/82512/josh-brown,https://www.eliteprospects.com/player/82512/josh-brown,Josh Brown,Edmonton Oilers,edmonton_oilers.png,2013.0,152.0,1994-01-21,195.0,220.0,26/27,"$1,000,000"
https://www.eliteprospects.com/player/8373/mattias-ekholm,https://www.eliteprospects.com/player/8373/mattias-ekholm,https://www.eliteprospects.com/player/8373/mattias-ekholm,https://www.eliteprospects.com/player/8373/mattias-ekholm,Mattias Ekholm,Edmonton Oilers,edmonton_oilers.png,2009.0,102.0,1990-05-24,192.0,216.0,25/26,"$6,250,000"
https://www.eliteprospects.com/player/365043/ty-emberson,https://www.eliteprospects.com/player/365043/ty-emberson,https://www.eliteprospects.com/player/365043/ty-emberson,https://www.eliteprospects.com/player/365043/ty-emberson,Ty Emberson,Edmonton Oilers,edmonton_oilers.png,2018.0,73.0,2000-05-24,185.0,194.0,24/25,"$950,000"
https://www.eliteprospects.com/player/88617/brett-kulak,https://www.eliteprospects.com/player/88617/brett-kulak,https://www.eliteprospects.com/player/88617/brett-kulak,https://www.eliteprospects.com/player/88617/brett-kulak,Brett Kulak,Edmonton Oilers,edmonton_oilers.png,2012.0,105.0,1994-01-06,185.0,196.0,25/26,"$2,750,000"
https://www.eliteprospects.com/player/97352/darnell-nurse,https://www.eliteprospects.com/player/97352/darnell-nurse,https://www.eliteprospects.com/player/97352/darnell-nurse,https://www.eliteprospects.com/player/97352/darnell-nurse,Darnell Nurse,Edmonton Oilers,edmonton_oilers.png,2013.0,7.0,1995-02-04,193.0,220.0,29/30,"$9,250,000"
https://www.eliteprospects.com/player/59042/troy-stecher,https://www.eliteprospects.com/player/59042/troy-stecher,https://www.eliteprospects.com/player/59042/troy-stecher,https://www.eliteprospects.com/player/59042/troy-stecher,Troy Stecher,Edmonton Oilers,edmonton_oilers.png,0.0,250.0,1994-04-07,178.0,185.0,25/26,"$787,500"
https://www.eliteprospects.com/player/27484/viktor-arvidsson,https://www.eliteprospects.com/player/27484/viktor-arvidsson,https://www.eliteprospects.com/player/27484/viktor-arvidsson,https://www.eliteprospects.com/player/27484/viktor-arvidsson,Viktor Arvidsson,Edmonton Oilers,edmonton_oilers.png,2014.0,112.0,1993-04-08,178.0,185.0,25/26,"$4,000,000"
https://www.eliteprospects.com/player/97341/connor-brown,https://www.eliteprospects.com/player/97341/connor-brown,https://www.eliteprospects.com/player/97341/connor-brown,https://www.eliteprospects.com/player/97341/connor-brown,Connor Brown,Edmonton Oilers,edmonton_oilers.png,2012.0,156.0,1994-01-14,183.0,185.0,24/25,"$1,000,000"
https://www.eliteprospects.com/player/71913/leon-draisaitl,https://www.eliteprospects.com/player/71913/leon-draisaitl,https://www.eliteprospects.com/player/71913/leon-draisaitl,https://www.eliteprospects.com/player/71913/leon-draisaitl,Leon Draisaitl,Edmonton Oilers,edmonton_oilers.png,2014.0,3.0,1995-10-27,189.0,207.0,24/25,"$8,500,000"
https://www.eliteprospects.com/player/19043/adam-henrique,https://www.eliteprospects.com/player/19043/adam-henrique,https://www.eliteprospects.com/player/19043/adam-henrique,https://www.eliteprospects.com/player/19043/adam-henrique,Adam Henrique,Edmonton Oilers,edmonton_oilers.png,2008.0,82.0,1990-02-06,183.0,194.0,25/26,"$3,000,000"
https://www.eliteprospects.com/player/75045/zach-hyman,https://www.eliteprospects.com/player/75045/zach-hyman,https://www.eliteprospects.com/player/75045/zach-hyman,https://www.eliteprospects.com/player/75045/zach-hyman,Zach Hyman,Edmonton Oilers,edmonton_oilers.png,2010.0,123.0,1992-06-09,185.0,212.0,27/28,"$5,500,000"
https://www.eliteprospects.com/player/16629/mattias-janmark,https://www.eliteprospects.com/player/16629/mattias-janmark,https://www.eliteprospects.com/player/16629/mattias-janmark,https://www.eliteprospects.com/player/16629/mattias-janmark,Mattias Janmark,Edmonton Oilers,edmonton_oilers.png,2013.0,79.0,1992-12-08,185.0,205.0,26/27,"$1,450,000"
https://www.eliteprospects.com/player/14657/evander-kane,https://www.eliteprospects.com/player/14657/evander-kane,https://www.eliteprospects.com/player/14657/evander-kane,https://www.eliteprospects.com/player/14657/evander-kane,Evander Kane,Edmonton Oilers,edmonton_oilers.png,2009.0,4.0,1991-08-02,188.0,209.0,25/26,"$5,125,000"
https://www.eliteprospects.com/player/183442/connor-mcdavid,https://www.eliteprospects.com/player/183442/connor-mcdavid,https://www.eliteprospects.com/player/183442/connor-mcdavid,https://www.eliteprospects.com/player/183442/connor-mcdavid,Connor McDavid,Edmonton Oilers,edmonton_oilers.png,2015.0,1.0,1997-01-13,185.0,194.0,25/26,"$12,500,000"
https://www.eliteprospects.com/player/25636/ryan-nugent-hopkins,https://www.eliteprospects.com/player/25636/ryan-nugent-hopkins,https://www.eliteprospects.com/player/25636/ryan-nugent-hopkins,https://www.eliteprospects.com/player/25636/ryan-nugent-hopkins,Ryan Nugent-Hopkins,Edmonton Oilers,edmonton_oilers.png,2011.0,1.0,1993-04-12,184.0,194.0,28/29,"$5,125,000"
https://www.eliteprospects.com/player/8541/corey-perry,https://www.eliteprospects.com/player/8541/corey-perry,https://www.eliteprospects.com/player/8541/corey-perry,https://www.eliteprospects.com/player/8541/corey-perry,Corey Perry,Edmonton Oilers,edmonton_oilers.png,2003.0,28.0,1985-05-16,190.0,207.0,24/25,"$1,150,000"
https://www.eliteprospects.com/player/512832/vasili-podkolzin,https://www.eliteprospects.com/player/512832/vasili-podkolzin,https://www.eliteprospects.com/player/512832/vasili-podkolzin,https://www.eliteprospects.com/player/512832/vasili-podkolzin,Vasili Podkolzin,Edmonton Oilers,edmonton_oilers.png,2019.0,10.0,2001-06-24,185.0,190.0,25/26,"$1,000,000"
https://www.eliteprospects.com/player/67660/derek-ryan,https://www.eliteprospects.com/player/67660/derek-ryan,https://www.eliteprospects.com/player/67660/derek-ryan,https://www.eliteprospects.com/player/67660/derek-ryan,Derek Ryan,Edmonton Oilers,edmonton_oilers.png,0.0,250.0,1986-12-29,178.0,185.0,24/25,"$900,000"
https://www.eliteprospects.com/player/23668/jeff-skinner,https://www.eliteprospects.com/player/23668/jeff-skinner,https://www.eliteprospects.com/player/23668/jeff-skinner,https://www.eliteprospects.com/player/23668/jeff-skinner,Jeff Skinner,Edmonton Oilers,edmonton_oilers.png,2010.0,7.0,1992-05-16,180.0,196.0,24/25,"$3,000,000"
https://www.eliteprospects.com/player/14590/sergei-bobrovski,https://www.eliteprospects.com/player/14590/sergei-bobrovski,https://www.eliteprospects.com/player/14590/sergei-bobrovski,,Sergei bobrovski,Florida Panthers,,0.0,250.0,1988-09-20,188.0,183.0,,
https://www.eliteprospects.com/player/379758/spencer-knight,https://www.eliteprospects.com/player/379758/spencer-knight,https://www.eliteprospects.com/player/379758/spencer-knight,,Spencer knight,Florida Panthers,,0.0,250.0,2001-04-19,191.0,192.0,,
